Year,Class_Name,Rank,Author_Name,Final_Score,Total_Papers,Paper_List_Details
2024,컴퓨터학,10,Seung-Soo Shin,0.6081,6,"[Computer Vision-based Basketball Player Training System]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.28)
--------------------------------
[Design and Optimization of Basketball Hit Prediction Model Based on Convolutional Neural Network and Sensor Data]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.28)
--------------------------------
[Improved Accuracy of Vehicle Part Detection and Damage Classification using YOLO Algorithm]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.28)
--------------------------------
[Consortium Blockchain Model for Decentralized of Healthcare Information]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.28)
--------------------------------
[A Study on Improving Face Recognition Accuracy Through Self-Supervised Learning]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.28)
--------------------------------
[Intelligent Temperature Control System Utilizing Gated Recurrent Units and the Internet of Things]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.28)"
2024,화학공학,1,정소담,0.2378,2,"[고분자 블렌드 전산모사의 최신 연구 동향]
   └ 학회: 한국고분자학회 (IF: 0.77)
--------------------------------
[반도체 패키징용 고분자 소재의 물성 및 거동 예측]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,2,박찬호,0.2378,2,"[[특집에 부쳐] 에너지 및 헬스케어 분야의 혁신을 위한 고분자 나노기술]
   └ 학회: 한국고분자학회 (IF: 0.77)
--------------------------------
[나노입자에 적용된 기능성 고분자 브러시: 사슬 거동 기반 센서 응용]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,3,김찬교,0.1189,1,"[친환경성 확보를 위한 고분자 포함 바이오매스 폐기물의 재활용 및 전기화학적 응용]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,4,안도원,0.1189,1,"[가시광선 기반 3D 바이오프린팅에서의 고분자-빛-세포 간 상호작용]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,5,유영창,0.1189,1,"[가시광선 기반 3D 바이오프린팅에서의 고분자-빛-세포 간 상호작용]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,6,송주현,0.1189,1,"[가시광선 기반 3D 바이오프린팅에서의 고분자-빛-세포 간 상호작용]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,7,신상빈,0.1189,1,"[가시광선 기반 3D 바이오프린팅에서의 고분자-빛-세포 간 상호작용]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,8,윤진영,0.1189,1,"[가시광선 기반 3D 바이오프린팅에서의 고분자-빛-세포 간 상호작용]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,9,박태현,0.1189,1,"[친환경 웨어러블 열에너지 수확장치용 고분자 소재 기술 동향]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2024,화학공학,10,박민지,0.1189,1,"[친환경 웨어러블 열에너지 수확장치용 고분자 소재 기술 동향]
   └ 학회: 한국고분자학회 (IF: 0.77)"
2025,건축공학,1,김성준,0.6223,3,"[CNN–GRU 딥러닝 모델을 활용한 대한민국 주요 도시의 미세먼지 농도 예측]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[주거-산업 복합지역의 악취물질 농도 예측을 위한 인공지능 기반 시계열 예측 모델의 성능 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[딥러닝 기반 산업단지 미세먼지 예측과 대기질 건강영향지표 적용에 대한 연구]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2025,건축공학,2,박용균,0.6223,3,"[CNN–GRU 딥러닝 모델을 활용한 대한민국 주요 도시의 미세먼지 농도 예측]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[주거-산업 복합지역의 악취물질 농도 예측을 위한 인공지능 기반 시계열 예측 모델의 성능 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[딥러닝 기반 산업단지 미세먼지 예측과 대기질 건강영향지표 적용에 대한 연구]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2025,건축공학,3,이송은,0.3838,1,"[주거-산업 복합지역의 악취물질 농도 예측을 위한 인공지능 기반 시계열 예측 모델의 성능 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2025,건축공학,4,정세윤,0.3838,1,"[주거-산업 복합지역의 악취물질 농도 예측을 위한 인공지능 기반 시계열 예측 모델의 성능 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2025,건축공학,5,정아현,0.3838,1,"[주거-산업 복합지역의 악취물질 농도 예측을 위한 인공지능 기반 시계열 예측 모델의 성능 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2025,건축공학,6,조예원,0.3838,1,"[주거-산업 복합지역의 악취물질 농도 예측을 위한 인공지능 기반 시계열 예측 모델의 성능 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2025,건축공학,7,오근영,0.3755,11,"[목조 보-기둥 GIR 접합부의 휨거동 예측을 위한 해석모델]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[강-PC 합성형 모듈러 건축물의 비선형 내진성능 평가]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[사례 기반 목조 보-기둥 접합 방식의 파괴모드 및 강성 분석]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[목조 공동주택 적용을 위한 CLT-콘크리트 합성바닥판의 진동성능 평가]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[하중 전달 매커니즘을 고려한 목조 보-기둥 접합부의 분류체계]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[구조용 직교 집성판(CLT) 및 목재-콘크리트 합성(TCC) 바닥판의 휨성능 평가]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[유한요소해석을 활용한 Glued-in rod 접합부 휨성능 분석]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[Glued-in rod 접합부의 휨성능 평가를 위한 실험연구]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[임시주거용 접이식 모듈러 구조설계]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[3D 유한요소 시간이력해석을 이용한 임시 구호주택의 내진성능 평가]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[바닥진동 제어를 위한 현수식 동조질량댐퍼의 내진성능평가]
   └ 학회: 한국강구조학회 (IF: 0.52)"
2025,건축공학,8,박민재,0.3682,9,"[표준설계도서 기반 철근콘크리트 저층 주택의 토사재해 취약성 평가]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[하중비를 고려한 화재 후 일반강 및 내화강의 잔존 기계적 성질]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[모듈러 건축물의 화재거동 분석을 위한 모듈단위 평가]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[한계온도설계법을 이용한 강재 모듈러 건축물의 구조화재성능 평가]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[안전율 고려 무피복 원형 CFT 기둥 내화성능의 적용 범위 확장 예측식]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[표준화재에 노출된 각형 CFT 기둥의 내화성능 예측식]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[차세대 구조물 안전진단 : 빌딩포렌식공학]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[표준설계도서 철골조 주택의 토사재해 취약성 평가]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[표준화재에 노출된 합성강판전단벽의 온도기반 구조화재설계법]
   └ 학회: 한국강구조학회 (IF: 0.52)"
2025,건축공학,9,이창환,0.3617,7,"[표준설계도서 기반 철근콘크리트 저층 주택의 토사재해 취약성 평가]
   └ 학회: 대한건축학회 (IF: 0.64)
--------------------------------
[모듈러 건축물의 화재거동 분석을 위한 모듈단위 평가]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[한계온도설계법을 이용한 강재 모듈러 건축물의 구조화재성능 평가]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[안전율 고려 무피복 원형 CFT 기둥 내화성능의 적용 범위 확장 예측식]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[표준화재에 노출된 각형 CFT 기둥의 내화성능 예측식]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[표준설계도서 철골조 주택의 토사재해 취약성 평가]
   └ 학회: 한국강구조학회 (IF: 0.52)
--------------------------------
[표준화재에 노출된 합성강판전단벽의 온도기반 구조화재설계법]
   └ 학회: 한국강구조학회 (IF: 0.52)"
2025,건축공학,10,이수기,0.331,11,"[도시환경 특성이 범죄발생에 미치는 영향 분석 : 사회적 약자 그룹의 조절효과를 중심으로]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[수도권 GTX 노선 도입이 접근성 변화에 미치는 영향 분석 : GTFS 데이터를 활용하여]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[서울시 범죄 토픽의 시공간 변화 분석 : 빅카인즈 뉴스 데이터와 KoBERTopic 모형을 활용하여]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[고령자의 Aging in Place를 위한 주거환경 만족도 영향요인 분석 : 기계학습 및 Impact Asymmetry Analysis 방법론을 활용하여]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[멀티모달 대규모 언어모델과 기계학습을 활용한 도시 가로 경관 쇠퇴 영향요인 분석]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[Applications of AI Large Language Models in Citizen Participatory Urban Planning : Using GPT-4o and Prompt Engineering]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[근린환경 특성과 도시활력의 비선형 관계 분석 : 해석 가능성 기반 기계학습 모형의 적용]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[서울시 주요 장소의 장소성 분석 : 텍스트 마이닝과 대규모 언어 모델을 활용하여]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[우리나라 상가 공실 영향요인 분석 : 상가 개별적 특성과 지역적 차이를 중심으로]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[도시 기능구역별 운전자의 가시적 경관이 자동차 교통사고에 미치는 영향 분석 : 해석가능한 기계학습과 음이항 회귀모형의 혼합적 접근을 중심으로]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)
--------------------------------
[서울시 전동킥보드 공유서비스 이용행태의 시공간적 특성 분석]
   └ 학회: 대한국토·도시계획학회 (IF: 1.25)"
2025,공학 일반,1,최석현,0.2417,10,"[모시잎 분말 첨가에 따른 식빵의 조직감 및 항산화 특성 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[추출 방법에 따른 베트남산 계피 추출물의 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[파바빈 콩 분말의 이화학적 특성 및 첨가 식빵의 항산화 활성]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[파바빈 콩 분말을 첨가한 식빵의 품질특성]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[국내 유통 레몬 착즙액의 항산화 특성 비교 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[바질( Ocimum basilicum) 추출 용매에 따른 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[요리당의 화학적 특성 및 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[로즈마리( Rosmarinus officinalis) 에탄올 추출 농도에 따른 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[구기자 분말 첨가가 식빵의 이화학적 특성과 항산화 활성에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[헛개나무 열매 분말 첨가한 식빵의 이화학적 특성 및 조직감 변화]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,2,박철환,0.2,8,"[모시잎 분말 첨가한 식빵의 품질특성]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[모시잎 분말 첨가에 따른 식빵의 조직감 및 항산화 특성 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[추출 방법에 따른 베트남산 계피 추출물의 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[파바빈 콩 분말의 이화학적 특성 및 첨가 식빵의 항산화 활성]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[파바빈 콩 분말을 첨가한 식빵의 품질특성]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[로즈마리( Rosmarinus officinalis) 에탄올 추출 농도에 따른 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[구기자 분말 첨가가 식빵의 이화학적 특성과 항산화 활성에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[헛개나무 열매 분말 첨가한 식빵의 이화학적 특성 및 조직감 변화]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,3,박동진,0.1933,4,"[청소년의 스트레스가 게임중독에 미치는 영향 : 주관적 행복감의 조절효과]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[서울 1인가구 청년의 고독감과 우울이 생활만족도에 미치는 영향 : 주관적 건강상태의 조절된 매개효과]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[청년의 사회적 고립감과 우울이 삶의 만족도에 미치는 영향 : 물질적 박탈감의 조절된 매개효과]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[청년의 사회적 불평등 인식이 삶의 만족도에 미치는 영향 : 대인신뢰의 매개효과]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,4,조성제,0.1883,7,"[요양보호사의 직무 의미창조가 잔류의도에 미치는 영향 -소진의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[중국 대학생의 창업자기효능감이 창업의지에 미치는 영향 -창업역량의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[중국 대학생의 창업동기가 창업의도에 미치는 영향 -자기효능감의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[요양보호사의 감정노동이 직무만족에 미치는 영향 -그릿의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[노인복지시설 종사자의 감정노동과 그릿이 직무수행능력에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[대학생의 긍정심리자본이 학습몰입에 미치는 영향: 사회적지지의 매개효과 검증]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[노인의료복지시설 종사자의 잡크래프팅이 직무만족도에 미치는 영향 -직무 열의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,5,김신향,0.175,4,"[대학생의 스트레스와 자기주도학습능력 관계에서 삶의 의미의 매개효과]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[간호대학생의 메타인지와 그릿이 대인관계능력에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[코로나-19 이후 국내 간호대학생 교육 프로그램의 체계적 문헌고찰]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[대학생에게 적용한 웰다잉 교육의 체계적 문헌고찰 및 메타분석 삶의 의미, 웰다잉인식, 죽음태도, 자살생각 중심으로]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,6,김성봉,0.1533,6,"[텍스트마이닝을 활용한 국내 긍정심리자본 연구동향 분석]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[LDA를 활용한 학교폭력 연구 동향 분석: COVID-19 전후의 문헌 고찰]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[제주 ‘1인가구 청년’의 고립과 우울의 사회적 요인: 심리적, 사회적, 정책적 지원 방향 모색]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[토픽 모델링을 활용한 부모교육의 연구동향 분석]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[상담자 관련 연구의 근거이론 연구 동향 분석]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[사회복지사의 감정노동이 소진에 미치는 영향: 자기위로능력의 매개효과]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,7,마정목,0.1517,8,"[전장환경에서의 음성인식 성능 향상을 위한 소음제거 모델 비교 및 제안]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[변형된 Zero-DCE를 활용한 저조도 군 환경에서의 객체 탐지 향상 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[이미지 합성을 통한 국방분야 위장객체탐지 성능 향상 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[전문가 설문 기반 SWOT분석을 통한 신속시범사업 발전전략 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[K21 보병전투장갑차 현수장치 수리부속 수요예측 향상 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[위성영상 기반 딥러닝을 활용한 이동식 미사일 발사대 전개 가능 지역 예측]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[U-Net을 활용한 도심지역 사격 진지 적합성 분석에 관한 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[실전적 다연장포 이미지 객체인식 성능 향상을 위한 증강기법 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,8,김종임,0.1433,2,"[간호대학생의 우울과 스마트폰 중독과의 관계에서 학업지연의 매개효과 -1, 2학년을 중심으로-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[간호대학생의 성격유형, 그릿, 리질리언스가 전공만족도에 미치는 영향 -3,4학년을 중심으로-]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,9,권상철,0.12,5,"[모시잎 분말 첨가한 식빵의 품질특성]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[모시잎 분말 첨가에 따른 식빵의 조직감 및 항산화 특성 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[국내 유통 레몬 착즙액의 항산화 특성 비교 연구]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[바질( Ocimum basilicum) 추출 용매에 따른 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[요리당의 화학적 특성 및 항산화 활성 비교]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,공학 일반,10,임종미,0.115,2,"[간호대학생의 메타인지와 그릿이 대인관계능력에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[코로나-19 이후 국내 간호대학생 교육 프로그램의 체계적 문헌고찰]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
2025,기계공학,1,박영환,0.128,3,"[Development of an FEA Heat Source Model Based on Molten Pool Geometry for Welding and Additive Manufacturing]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[용접 및 적층 공정의 열전도 해석을 위한 새로운 열원 모델에 관한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[A Study on Keyhole-Plasma Behavior and Multi-Sensor Correlation Analysis in Laser Welding]
   └ 학회: 대한용접·접합학회 (IF: 0.63)"
2025,기계공학,2,조대원,0.1233,2,"[Development of an FEA Heat Source Model Based on Molten Pool Geometry for Welding and Additive Manufacturing]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[용접 및 적층 공정의 열전도 해석을 위한 새로운 열원 모델에 관한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)"
2025,기계공학,3,이욱진,0.1233,6,"[Effect of Mn Content on Microstructure and Superelastic Property of Fe-Mn-Al-Ni Alloy Fabricated by Direct Energy Deposition]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Mn 함량이 직접에너지적층법을 이용하여 제조된 Fe-Mn-Al-Ni 계 초탄성 합금의 미세조직 및 초탄성 특성에 미치는 영향]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Effect of Aging Heat Treatment on Residual Stress of Hastelloy X Produced by Laser Powder Bed Fusion]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[레이저 분말 베드 용융법으로 제조된 Hastelloy X의 시효경화 열처리에 따른 잔류응력 분석]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Finite Element Analysis of Distortion and Residual Stress in Inconel 625 Produced by Laser Direct Energy Deposition]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[인코넬 625 합금의 레이저 직접 에너지 적층 제조시 휘어짐 및 잔류응력 유한요소 해석]
   └ 학회: 대한용접·접합학회 (IF: 0.63)"
2025,기계공학,4,이진천,0.1006,3,"[인공지능(AI)이 사람을 대체할까?]
   └ 학회: 대한설비공학회 (IF: 0.82)
--------------------------------
[인공지능 에이전트(AI agent)의 등장]
   └ 학회: 대한설비공학회 (IF: 0.82)
--------------------------------
[인공지능(AI)이 만든 새로운 직업]
   └ 학회: 대한설비공학회 (IF: 0.82)"
2025,기계공학,5,김민기,0.0986,4,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[허스 커플링 기어 반자유단조 공정의 유한요소해석 기반 블랭크 치수 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
2025,기계공학,6,채유진,0.0986,4,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[허스 커플링 기어 반자유단조 공정의 유한요소해석 기반 블랭크 치수 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
2025,기계공학,7,박진수,0.0986,4,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[허스 커플링 기어 반자유단조 공정의 유한요소해석 기반 블랭크 치수 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
2025,기계공학,8,김정현,0.07,4,"[A Study on the Effect of Hydrogen Embrittlement and Temperature of Welds in Steel Applied to Liquid Hydrogen Storage Systems]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[액체수소 저장시스템에 적용되는 강재 용접부의 수소취화 및 온도 영향에 대한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Evaluation of hydrogen embrittlement in notched STS 310S using electrochemical hydrogen charging]
   └ 학회: 한국마린엔지니어링학회 (IF: 0.33)
--------------------------------
[Influence of moisture content on the mechanical properties of birch plywood]
   └ 학회: 한국마린엔지니어링학회 (IF: 0.33)"
2025,기계공학,9,김태욱,0.07,3,"[A Study on the Effect of Hydrogen Embrittlement and Temperature of Welds in Steel Applied to Liquid Hydrogen Storage Systems]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[액체수소 저장시스템에 적용되는 강재 용접부의 수소취화 및 온도 영향에 대한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Influence of moisture content on the mechanical properties of birch plywood]
   └ 학회: 한국마린엔지니어링학회 (IF: 0.33)"
2025,기계공학,10,윤준섭,0.0687,3,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
2025,기타 공학,1,한은서,0.1302,1,"[대중교통 수단 간 연계 환승을 고려한 도시철도 역사 환승 효율성 평가: 서울시 내 환승역을 중심으로]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,2,박호철,0.1302,1,"[대중교통 수단 간 연계 환승을 고려한 도시철도 역사 환승 효율성 평가: 서울시 내 환승역을 중심으로]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,3,한우진,0.1261,1,"[대중교통공백지역 수요응답형교통의 상대적 효율성 및 영향요인 연구]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,4,장태연,0.1261,1,"[대중교통공백지역 수요응답형교통의 상대적 효율성 및 영향요인 연구]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,5,김창수,0.1261,1,"[대중교통공백지역 수요응답형교통의 상대적 효율성 및 영향요인 연구]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,6,박준영,0.0732,4,"[마코브 디시젼 프로세스 기반 최적 공유 Personal Mobility 배치지역 선정]
   └ 학회: 대한교통학회 (IF: 1.07)
--------------------------------
[첨단모빌리티 현황조사 조사체계 정립과 활용방안]
   └ 학회: 대한교통학회 (IF: 1.07)
--------------------------------
[드론 영상데이터를 활용한 신호 교차로 세부 상충 위험 구간 식별]
   └ 학회: 대한교통학회 (IF: 1.07)
--------------------------------
[악천후 기상 조건에서 가변형 속도제한 시스템의 교통 패턴 효과 분석 연구]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,7,김태준,0.0692,2,"[블랙박스 영상 분석을 통한 토픽모델링 기반의 자율주행차 Edge Case 시나리오 구축 : 보행자, 이륜차, 자전거, 전동킥보드를 중심으로]
   └ 학회: 대한교통학회 (IF: 1.07)
--------------------------------
[통행행태와 다차원 지역 특성 분석을 통한 도시철도 환승역 유형화 연구]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,8,김정화,0.0692,2,"[블랙박스 영상 분석을 통한 토픽모델링 기반의 자율주행차 Edge Case 시나리오 구축 : 보행자, 이륜차, 자전거, 전동킥보드를 중심으로]
   └ 학회: 대한교통학회 (IF: 1.07)
--------------------------------
[통행행태와 다차원 지역 특성 분석을 통한 도시철도 환승역 유형화 연구]
   └ 학회: 대한교통학회 (IF: 1.07)"
2025,기타 공학,9,이규진,0.0692,1,"[지도플랫폼을 활용한 교통수요분석모형의 버스 통행시간 상대지표 추정 연구]
   └ 학회: 대한교통학회 (IF: 1.07)"
