Source URL,Author Name,Author ID
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913235,신영선,631771281
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913234,이형규,522437493
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913234,김선경,167044961
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913234,이희래,940618490
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954560,송승언,364495052
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954560,김봉석,993972561
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699744,이승철,232435178
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954567,박진수,320473643
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021858,배효준,596205853
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021858,정유석,159093792
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954570,조인수,877607499
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954570,최종숙,468947400
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954569,한나영,789726679
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954569,최영민,107544561
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021856,이동화,605371648
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021856,채성욱,571530389
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954567,이성희,534229654
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954563,서우종,811794609
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954560,류정탁,657245019
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954563,김보영,184899279
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954566,정다운,487795794
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954566,이정은,771964745
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954562,유제혁,117837335
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954562,이재승,698790890
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954568,신의정,259124742
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954568,최동현,190087205
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954565,황인호,987364986
